document,paragraph_number,text,label
ME-17-08-28615-573,80,"ת""פ (שלום ירושלים) 35629-09-11, מדינת ישראל נ' רומן סבירידונוב (19.2.15), שם הורשע הנאשם בהחזקת רימון הלם מפורק, אותו מצא והחזיק בארון. נקבע כי המתחם לעבירת נשק במדרג חומרה נמוך נע בין מאסר קצר בעבודות שירות לבין 10 חודשי מאסר, והנאשם, בעל עבר פלילי מינורי, נדון למאסר על תנאי ו-400 שעות של""צ. ",1
ME-17-08-28615-573,84,"ת""פ (שלום פתח תקוה) 14385-07-16, מדינת ישראל נ' נאור כפיר אזרן (16.2.17) – הנאשם הורשע בהחזקת רימון הלם ברחוב. לנאשם הרשעות קודמות ישנות, והוא הוחזק במעצר ממש כחודש וחצי. הנאשם נדון במסגרת הסדר טיעון הכולל עונש מוסכם לשלושה וחצי חודשי עבודות שירות. ",1
ME-17-08-28615-573,86,"9.	אין מחלוקת באשר לחומרת העבירה של החזקת כלי נשק והסכנה הנשקפת ממנה לציבור. בשל הסכנה הרבה שבנשק, ובמטרה להגן על חיי אדם ושלמות גופו אסר המחוקק לא רק את השימוש בנשק אלא גם את החזקתו, בהעדר רשיון מתאים. בתי המשפט עמדו פעמים רבות על הצורך להילחם בתופעה של אבדן חיי אדם כתוצאה מהגעתו של נשק לידיים עויינות (ראו, לדוגמא, ע""פ 9543/09, בילאל רחאל נ' מדינת ישראל (19.1.10); ע""פ 761/07, מיכאל אדרי נ' מדינת ישראל (22.2.07), וכן על הצורך להחמיר בענישה בעבירות נשק, בשל הסכנה שימצא דרכו לידיים עויינות וישמש למטרות פליליות (ע""פ 4466/11, מדינת ישראל נ' אחמד פאיד (28.11.11); ע""פ 4595/13, עלי זובידאת נ' מדינת ישראל(6.7.14)).",0
ME-17-08-28615-573,88,"עם זאת, גם בעבירות הנשק קיים מדרג ויש להבחין בין העבירות השונות תוך התחשבות הן ברמת הקרבה בין מעשה העבירה לבין האפשרות של שימוש בנשק, והן בסוג הנשק ורמת הסיכון הנשקפת ממנו. בענייננו, מדובר ברימוני הלם, ולא נטען לקיומה של אינדיקציה לעשות בהם שימוש כלשהו, כך שמדובר בהחזקה במדרג חומרה נמוך (ראו: ע""פ 1232/13, רך חסן נ' מדינת ישראל (5.6.13). ",0
ME-17-08-28615-573,90,L,
ME-17-08-28615-573,91,"באשר למדיניות הענישה הנוהגת, הפנה ב""כ המאשימה לע""פ 907/14, דניאל רחמים נ' מדינת ישראל (18.11.2014) , בו נקבע, ביחס למצית רכב, מתחם עונש הולם של שנתיים עד ארבע שנות מאסר בפועל. כן הפנה לע""פ 1846/13, 2190/13 , ג'מאל עמאש ואח' נ' מדינת ישראל (1.12.2013), ולע""פ 7887/12, מאיר שאול נ' מדינת ישראל (24.4.2013).",1
ME-17-08-28615-573,93,"לקולה התייחס להחלטתו של הנאשם, לאחר זמן קצר בו החזיק במטען, להחזיר את המטען לשולחו, ואולם הנאשם לא קטע את השרשרת העבריינית של השימוש במטען, ובסופו של דבר המטען התפוצץ בפתח המספרה. ב""כ המאשימה טען, כי יש להחמיר בעבירות הקשורות בנשיאת נשק, ובמיוחד כשמדובר במטעני חבלה, נוכח פוטנציאל הנזק שלהם כלפי חפים מפשע. הפנה לע""פ 3491/13, לירון טוויק נ' מדינת ישראל (15.11.2013). לפיכך, טען ב""כ המאשימה, כי מתחם העונש ההולם, בגין האישום השני, נע בין שלוש שנים וחצי לבין שש שנים וחצי מאסר בפועל, לצד מאסר על תנאי וקנס. ",1
ME-17-08-28615-573,104,"לגבי עבירת ההצתה, הפנה לע""פ 4311/12, מ.ס. נ' מדינת ישראל (8.11.2012), שם נגזר על מצית רכב, מאסר בפועל למשך תשעה חודשים, ובערעור הועמד העונש על שישה חודשי מאסר לריצוי בעבודות שירות, בשל גילו הצעיר של המערער, היעדר עבר פלילי, אופן ביצוע העבירה ושיקום; ת""פ (מחוזי ירושלים) 63147-12-16, מדינת ישראל נ' חמזה גועבה ואח', שם הגיעו הצדדים להסדר בדבר שישה חודשי מאסר לריצוי בעבודות שירות, בגין הצתת קטנוע; ת""פ (מחוזי ב""ש) 8312/09, מדינת ישראל נ' ליאור פטורי ואח' (19.12.2010), שם נגזרו עונשי מאסר לריצוי בעבודות שירות, בגין הצתת רכב; ת""פ 22-06-14 מדינת ישראל נ' סבאח (17.6.2014) – הנאשם הורשע בעבירת הצתה, לגבי הצתת אנטנה. בית המשפט קבע מתחם עונש הולם בין שישה חודשי מאסר לריצוי בעבודות שירות לבין 24 חודשי מאסר, וגזר עונשו של הנאשם למאסר למשך שישה חודשים לריצוי בעבודות שירות. ",1
ME-17-08-28615-573,106,"לגבי עבירת הנשק, הפנה ב""כ הנאשם לת""פ 04-06-15, מדינת ישראל נ' שחיטה  (1.6.2015) – בגין נשיאת נשק נגזר על הנאשם מאסר בפועל למשך 20 חודשים; ת""פ (מחוזי ירושלים) 1578-04-13 מדינת ישראל נ' נאצר סרחאן עווידה (19.12.2013) – הנאשם הורשע בנשיאת נשק ובעבירות נוספות. בית המשפט קבע מתחם עונש הולם בין 30 לבין 60 חודשי מאסר, וגזר עונשו של הנאשם למאסר בפועל למשך 30 חודשים; ת""פ (מחוזי חיפה) 3068-11-15 מדינת ישראל נ' ג'רבאן (30.6.2016) – בגין נשיאת נשק ועבירות נוספות, נקבע מתחם עונש הולם בין 10 לבין 36 חודשי מאסר בפועל, ועל הנאשם נגזר עונש מאסר בפועל למשך 10 חודשים. ",1
ME-17-08-28615-573,110,"וראו לעניין עבירת ההצתה, דברי בית המשפט בע""פ 3210/06, פארס עמארה נ' מדינת ישראל (18.3.2007):",0
ME-17-08-28615-573,122,"וכן ראו, לעניין עבירות הנשק, פסק הדין בע""פ 3491/13 הנ""ל:",0
ME-17-08-28615-573,124,"בתי-המשפט בכלל ובית-המשפט העליון בראשם קבעו מדיניות ענישה מחמירה, ביחס לכל מי שנותן ידו להובלת ולנשיאת נשק ללא היתר כדין. מדיניות מחמירה זו מתחייבת מריבוי המקרים שבהם נעשה שימוש בנשק (או שהיה עלול להיעשות בו שימוש) במסגרתם של אירועים אלימים. על כך עמדה כב' השופטת ארבל ב- ע""פ 4945/13 מדינת ישראל נ' עבד אלכרים  סלימאן [פורסם בנבו] (ניתן ביום 19.01.14), בציינה כדלהלן: ",0
ME-17-08-28615-573,131,"יפים לעניינו גם דבריו של כב' השופט י' עמית ב- ע""פ 2398/14 אלהזייל נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 8.7.14), לפיהם: ",0
ME-16-06-11786-780,16,"עם זאת, משקל ניכר בקביעת העונש בעבירות של נשיאת נשק יש לתלות באופי הנשק, במידת קטלניותו ובכמותו. כמו-כן, מיוחס משקל ממשי לתכלית ההחזקה או הנשיאה. ""כבכל עבירה, גם בעבירות נשק קיים מדרג של חומרה, ושומה על בית המשפט להביאו בחשבון בבואו לקבוע את מתחם העונש ההולם"" ( ע""פ 9702/16 אלוליאיה נ' מדינת ישראל, [פורסם בנבו] פסקה 8, ניתן ביום 13.9.17) (ראו בנוסף לעניין זה: ע""פ  4059/17 סלמה נ' מדינת ישראל, [פורסם בנבו] פסקה 5,  ניתן ביום 24.4.18 ).   ",0
ME-16-06-11786-780,21,"כך למשל, בפרשה שנדונה במסגרתו של  ע""פ 6327/17 יוסבאשוילי נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 28.3.18)  קיבל בית המשפט העליון ערעור על גזר דינו של בית המשפט המחוזי בבאר שבע, במסגרתו הושת על המערער עונש מאסר בן 18 חודשי מאסר לריצוי בפועל. עונש זה הוטל על המערער (על יסוד הודאתו) בגין ביצוען של עבירות שעניינן גניבה לפי סעיף 384 לחוק העונשין, ונשיאה והובלת נשק לפי סעיף 144(ב) רישא לחוק העונשין. עובדות מקרה זה לימדו, כי המערער (בעל עבר פלילי הכולל הרשעה בודדת)  נטל שלושה רימוני יד הלם סינוור מסוג M7290 מבסיס צבאי בו שירת כחייל בשירות סדיר בצה""ל, וזאת במטרה למכרם להשגת רווח כספי. למחרת שב המערער מהבסיס לביתו ובמסגרת פעילות משטרתית הוא נעצר. בחיפוש שנערך בתיק שנשא עמו נמצאו הרימונים. בית המשפט העליון כאמור קיבל את הערעור והעמיד את עונשו של המערער על 12 חודשי מאסר לריצוי בפועל. צוין, כי העמדת תקופת המאסר על 12 חודשי מאסר לריצוי בפועל תשמֶר מחד את אפקט ההרתעה ומאידך לא תוריד לטמיון את כל מאמצי השיקום שהשקיע בהם המערער. ",1
ME-16-06-11786-780,22,"בפרשה שנדונה במסגרת ע""פ  4059/17 סלמה נ' מדינת ישראל  [פורסם בנבו] (ניתן ביום 24.4.18) דחה בית המשפט העליון ערעור על גזר דינו של בית המשפט המחוזי בירושלים, במסגרתו הושת על המערער עונש מאסר בן 8 חודשים לריצוי בפועל. עונש זה הוטל על המערער (על יסוד הודאתו) בגין ביצוען של עבירות שעניינן החזקת נשק לפי סעיף 144(א) לחוק העונשין; נשיאת נשק לפי סעיף 144(ב) לחוק העונשין, וסיוע לניסיון תקיפה לפי סעיפים 379, 25 ו- 31 לחוק העונשין. עובדות מקרה זה לימדו, כי המערער (בעל עבר פלילי)  החזיק ברשותו, במקום מסתור, שני רימוני הלם ורימון גז. על רקע סכסוך שהיה לאחר עם פלוני, הגיע המערער, לבקשת האחר, כשהוא נושא עמו את שלושת הרימונים, למקום מפגש. המערער מסר לאחר רימון גז והסביר לו כיצד להשתמש בו, ביודעו כי האחר מתכוון להשליך את הרימון לעברו של פלוני מתוך כוונה לפגוע בו. לאחר שהאחר השליך את רימון הגז לעבר פלוני, הסתיר המערער את שני רימוני ההלם במקום מסתור. בית המשפט העליון דחה כאמור את הערעור בציינו, כי  ""העונש שהוטל על המערער אינו חמור כלל ואף נוטה לקולה"".",1
ME-16-06-11786-780,23,"במסגרת ת""פ 8338-12-13 מדינת ישראל נ' זידאן [פורסם בנבו] (ניתן ביום  18.9.14) גזר בית המשפט המחוזי בחיפה על הנאשם  עונש מאסר בן 6 חודשים לריצוי בדרך של עבודות שירות. עונש זה הוטל על הנאשם  (על יסוד הודאתו) בגין ביצוען של עבירות שעניינן החזקה והובלת נשק לפי סעיפים 144(א) רישא ו- 144(ב) רישא לחוק העונשין.  עובדות המקרה בפרשה זו היו אלו: בעת שנסע ברכב מסוג מאזדה 3, נשא הנאשם (נטול עבר פלילי) והוביל רימון יד הלם / סינוור 7290M, אשר בכוחו לגרום לפציעה בעת הפעלתו. ",1
