gpt_response,text
לא נכון,"כמות התחמושת הניכרת שאותה הוביל הנאשם לביתו והחזיק בה, ושידולו של החייל לאורך תקופה ממושכת להעביר לידיו תחמושת, הנן נסיבות מחמירות."
לא נכון,"כתב האישום מציין כי הנאשם, לאורך תקופה של מספר חודשים, פנה בהצעות חוזרות ונשנות לחייל, לספק לו נשק ותחמושת מהצבא, ואף שהחייל סירב בתחילה, הנאשם המשיך ללחוץ עליו, עד שביצע את חלקו בעבירות."
לא נכון,"מעשיו של הנאשם מאופיינים בתכנון שקדם לביצוע העבירה, ונראה כי היוזמה לגנוב תחמושת מצה""ל באמצעות החייל הייתה יוזמתו, אותה קידם לאוך כל תקופת השידול."
לא נכון,"בנוסף, בהתאם לסעיף 40ט(2) לחוק העונשין, לפיו ראוי לבחון את ""חלקו היחסי של הנאשם בביצוע העבירה ומידת ההשפעה של אחר על הנאשם בביצוע העבירה"", ניתן להתרשם כי הנאשם היה זה שניצל את השפעתו על החייל, ולא להיפך, ובכך נסיבה יחסית לחומרה."
לא נכון,"לקבלת תחמושת שהוצאה מרשות צה""ל, בהיקף האמור, והעברתה בידיים בלתי מורשות למקום מסתור, פוטנציאל נזק עצום."
לא נכון,"תחמושת כזו עלולה לשמש בידי עבריינים העושים שימוש בנשק חם לפתרון סכסוכים, לפגיעה בחיי אדם ובשלמות הגוף והיא מסכנת אזרחים תמימים וחפים מפשע, הנקלעים לעיתים שלא מרצונם לזירות עבירה בהן מבוצע ירי חי."
לא נכון,"אלמלא נתפס הנאשם בכף, הפצת כמות כה רבה של תחמושת צה""לית הייתה עלולה להסתיים בנזק משמעותי לציבור ובפגיעה ניכרת בביטחון האישי."
לא נכון,"כאמור, לנאשם מיוחסת, בנוסף להחזקת התחמושת, גם עבירה של קבלת נכסים שהושגו בפשע, לפי סעיף 411 לחוק העונשין, המבטאת את אלמנט הגניבה מצה""ל, ושהנה עבירה מסוג פשע, אשר העונש בצדה הנו שבע שנות מאסר."
לא נכון,"שילוב העבירות, שלצדן גם נהיגה בפסילה, מגבש פגיעה משמעותית וברמה גבוהה בערכים המוגנים."
לא נכון,"מקובלת עלי טענת המאשימה כי יש להטיל ענישה מחמירה ומרתיעה על מבצעי עבירות מעין אלה, אשר תשקף את החומרה הטמונה במעשים, את הנזק הפוטנציאלי לציבור ואת הפגיעה הניכרת בתחושת הביטחון האישי בקרב הציבור."
לא נכון,"ב""כ הנאשם הפנה להנחית פרקליט המדינה 9.16 אשר פורסמה ב-7.8.16, בה פורטו מתחמי ענישה בעבירות הנשק, אשר נגזרו מפסיקת בית-המשפט העליון (על הצד המחמיר), ואשר בהתאם להם תטען התביעה."
לא נכון,"נקודת המוצא העונשית, כך נקבע בהנחיה, הנה דרישה להטלת עונש הכולל רכיב של מאסר בפועל לתקופה ממשית, גם אם המדובר בעבירה ראשונה, למעט במקרים חריגים."
לא נכון,"בהתאם להנחיה, התביעה טוענת למתחמי מוצא בעבירה של נשיאת תחמושת, מתחם הנע בין 6 חודשי מאסר לריצוי בעבודות שירות ועד ל-8 חודשי מאסר בפועל."
לא נכון,"עיינתי בהנחיה והתרשמתי כי עבירות הקשורות בתחמושת ללא נשק נלווה אכן הוגדרו בהנחיה כעבירות המצויות במדרג נמוך יחסית של חומרה, אך נקבע בהנחיה עצמה כי מתחמי המוצא שבה נקבעו בהתייחס למקרה הגנרי הפשוט של העבירה, שלא בנסיבותיה החמורות יותר."
לא נכון,"באשר להחזקת תחמושת, צוין בפירוש, כי כשמדובר בתחמושת בכמות גדולה יהיה מקום לחרוג לחומרה ממתחם זה."
לא נכון,"מכל מקום, מאז הוצאה ההנחיה  ועד היום ניתן להתרשם מקו ברור בפסיקת בית המשפט העליון, ובתי המשפט המחוזיים, להחמיר בענישה של מבצעי עבירות נשק, השוללת כמעט לחלוטין ענישה שלא על דרך של כליאה."
לא נכון,"בעבירות הכרוכות בהובלת ונשיאת תחמושת בהיקף גדול עמו כאן, השיתו בתי המשפט עונשים הכוללים מאסרים בפועל לתקופות שונות, בדרך כלל בצירוף רכיב עונשי כספי, הכל בכפוף לנסיבות ביצוע העבירות, ובכפוף לנסיבות האישיות של העבריין."
לא נכון,"קיים קושי לאתר בפסיקת בתי המשפט מקרים הדומים בנסיבותיהם למקרה שבפניי, ובפרט בהקשר לכמות הרבה של תחמושת שהובלה."
לא נכון,"בית המשפט העליון ציין בפסק-דינו כי יש להורות על החמרה בענישה בכדי לקדם ולהגן על הערכים שביסוד עבירות הנשק, ובכך לבלום את נפיצותן ההופכת ל""מכת מדינה"" ולתת ביטוי לחומרה שיש לייחס להן."
לא נכון,"נקבע כי כלפי עבירות הכוללות שימוש בנשק חם כאמצעי ליישוב סכסוכים יש לנקוט מדיניות ענישה מחמירה, שכן הפך לרעה חולה, וכמעשה של יום ביומו גובה חיי אדם ולעיתים אף חייהם של חפים מפשע."
לא נכון,עוד צוינה הקריאה הציבורית להגברת האכיפה כלפי עבירות נשק ולהחמרה במדיניות הענישה.
לא נכון,"אף שהדברים האמורים תקפים לכלל עבירות הנשק, דומה כי במקרה דנן ההתייחסות הקונקרטית של בית-המשפט העליון בקביעת רמת הענישה הראויה, הנה לעבירות הכרוכות בירי בנשק חם בהן טמון סיכון מידי, ממשי ובהסתברות גבוהה לחיי אדם."
לא נכון,"מכל מקום, אין בפסק-הדין כדי ללמד על מדיניות ענישה נוהגת בעבירה של הובלת תחמושת בהיקף ניכר."
לא נכון,"במקרה זה, עיקר האישומים התייחסו לעבירה החמורה יותר של סחר בנשק, ומכאן חומרת העונשים."
לא נכון,"נוכח המגמה הברורה העולה מן הפסיקה בעת האחרונה, לפיה יש להחמיר בענישה בעבירות נשק ככלל, ומאידך בהתחשב בכך שהחוק לפי נוסחו היום מגדיר העבירה של נשיאת תחמושת והובלתה כעבירת עוון; ובכדי להעביר מסר ברור כנגד המבקשים לסחור תמורת בצע כסף בתחמושת צה""לית בהיקפים כה משמעותיים; ובשים לב להיקף הרב של כדורי תחמושת אותם הוביל הנאשם לביתו, וליתר העבירות המיוחסות לו שאף בהן טמון סיכון ממשי לציבור – אני קובעת כי מתחם העונש ההולם בנסיבות ביצוע העבירות נע בין 10 חודשי מאסר לבין 30 חודשי מאסר בפועל."
לא נכון,"הנאשם בן 35, רווק, הודה במסגרת הסדר טיעון ונטל אחריות ובכך חסך זמן ציבורי, ואת הצורך בהעדת עדים רבים."
לא נכון,אין לנאשם עבר פלילי או תעבורתי.
לא נכון,הנאשם שוהה במעצר מאחורי סורג ובריח מיום 10.7.21 ועד היום.
לא נכון,"לא נטען כי בעניינו של הנאשם בפניי מתקיימים שיקולי שיקום המצדיקים סטייה לקולה ממתחם העונש ההולם, ולא נטען כי הטלת עונש מאסר תפגע באופן בלתי מידתי בנאשם או במשפחתו."
לא נכון,לא הובא בפניי מידע על אודות עיסוקו של הנאשם טרם מעצרו.
לא נכון,"טיעוני הסנגור התמקדו בעיקרון האחידות בענישה, ביחס לעונש שנגזר על החייל אשר סיפק לו את התחמושת, עליו הוטלו בגזר-דינו של בית הדין הצבאי במחוז הצפון, ביום 11.8.21, 6 חודשי מאסר בפועל."
לא נכון,"ב""כ הנאשם טען, כי חלקו של הנאשם בעבירות פחות מזה של החייל, וכי חלק זה התמצה בהובלת התחמושת מהבסיס הצבאי אל ביתו, לעומת החייל, אשר היה מי שמעל באמון שניתן בו, נשא ונטל את התחמושת, ארז אותה בתיקים, הוציא אותה אל מחוץ לבסיס, והעמיס אותה לרכבו של הנאשם."
לא נכון,"איני סבורה כי ניתן לקבוע, בהתאם לנסיבות שבפניי ולאחר עיון בגזר-דינו של החייל אותו הגיש הסנגור לעיוני, כי חלקו של הנאשם כאן פחות מחלקו של החייל, זאת בעיקר בהתייחס לעובדות האישום המלמדות על הפעלת לחץ ממושך של הנאשם על החייל לספק לנאשם נשק ותחמושת מהצבא, הצעות אותן דחה החייל בתחילה, עד שלבסוף שיתף פעולה, לאחר שהנאשם המשיך ולחץ עליו."
לא נכון,"חלקו של החייל אכן מאופיין במעילה חריפה באמון שניתן בו, ואולם לאחר שסיים את שלב הוצאת התחמושת מרשות צה""ל, היה זה הנאשם  שהוביל את התחמושת לביתו, והחזיק בה באופן שעשוי ללמד על כוונה להשתמש בתחמושת או לסחור בה ולהפיצה לשימוש דורשיה, ומכאן שבמעשיו של הנאשם היה טמון סיכון משמעותי ביותר לשלום הציבור."
